"code","distribution","ncuts","ncond","run","truemean","trueshape","truesdlog"
"exp_cut005_cond300_rep047","exponential",5,300,47,14.4747474747475,NA,NA
"exp_cut005_cond300_rep048","exponential",5,300,48,14.7676767676768,NA,NA
"exp_cut005_cond300_rep049","exponential",5,300,49,15.0606060606061,NA,NA
"exp_cut005_cond300_rep050","exponential",5,300,50,15.3535353535354,NA,NA
"exp_cut005_cond300_rep051","exponential",5,300,51,15.6464646464646,NA,NA
"exp_cut005_cond300_rep052","exponential",5,300,52,15.9393939393939,NA,NA
"exp_cut005_cond300_rep053","exponential",5,300,53,16.2323232323232,NA,NA
"exp_cut005_cond300_rep054","exponential",5,300,54,16.5252525252525,NA,NA
"exp_cut005_cond300_rep055","exponential",5,300,55,16.8181818181818,NA,NA
"exp_cut005_cond300_rep056","exponential",5,300,56,17.1111111111111,NA,NA
"exp_cut005_cond300_rep057","exponential",5,300,57,17.4040404040404,NA,NA
"exp_cut005_cond300_rep058","exponential",5,300,58,17.6969696969697,NA,NA
"exp_cut005_cond300_rep059","exponential",5,300,59,17.989898989899,NA,NA
"exp_cut005_cond300_rep060","exponential",5,300,60,18.2828282828283,NA,NA
"exp_cut005_cond300_rep061","exponential",5,300,61,18.5757575757576,NA,NA
"exp_cut005_cond300_rep062","exponential",5,300,62,18.8686868686869,NA,NA
"exp_cut005_cond300_rep063","exponential",5,300,63,19.1616161616162,NA,NA
"exp_cut005_cond300_rep064","exponential",5,300,64,19.4545454545455,NA,NA
"exp_cut005_cond300_rep065","exponential",5,300,65,19.7474747474747,NA,NA
"exp_cut005_cond300_rep066","exponential",5,300,66,20.040404040404,NA,NA
"exp_cut005_cond300_rep067","exponential",5,300,67,20.3333333333333,NA,NA
"exp_cut005_cond300_rep068","exponential",5,300,68,20.6262626262626,NA,NA
"exp_cut005_cond300_rep069","exponential",5,300,69,20.9191919191919,NA,NA
"exp_cut005_cond300_rep070","exponential",5,300,70,21.2121212121212,NA,NA
"exp_cut005_cond300_rep071","exponential",5,300,71,21.5050505050505,NA,NA
"exp_cut005_cond300_rep072","exponential",5,300,72,21.7979797979798,NA,NA
"exp_cut005_cond300_rep073","exponential",5,300,73,22.0909090909091,NA,NA
"exp_cut005_cond300_rep074","exponential",5,300,74,22.3838383838384,NA,NA
"exp_cut005_cond300_rep075","exponential",5,300,75,22.6767676767677,NA,NA
"exp_cut005_cond300_rep076","exponential",5,300,76,22.969696969697,NA,NA
"exp_cut005_cond300_rep077","exponential",5,300,77,23.2626262626263,NA,NA
"exp_cut005_cond300_rep078","exponential",5,300,78,23.5555555555556,NA,NA
"exp_cut005_cond300_rep079","exponential",5,300,79,23.8484848484848,NA,NA
"exp_cut005_cond300_rep080","exponential",5,300,80,24.1414141414141,NA,NA
"exp_cut005_cond300_rep081","exponential",5,300,81,24.4343434343434,NA,NA
"exp_cut005_cond300_rep082","exponential",5,300,82,24.7272727272727,NA,NA
"exp_cut005_cond300_rep083","exponential",5,300,83,25.020202020202,NA,NA
"exp_cut005_cond300_rep084","exponential",5,300,84,25.3131313131313,NA,NA
"exp_cut005_cond300_rep085","exponential",5,300,85,25.6060606060606,NA,NA
"exp_cut005_cond300_rep086","exponential",5,300,86,25.8989898989899,NA,NA
"exp_cut005_cond300_rep087","exponential",5,300,87,26.1919191919192,NA,NA
"exp_cut005_cond300_rep088","exponential",5,300,88,26.4848484848485,NA,NA
"exp_cut005_cond300_rep089","exponential",5,300,89,26.7777777777778,NA,NA
"exp_cut005_cond300_rep090","exponential",5,300,90,27.0707070707071,NA,NA
"exp_cut005_cond300_rep091","exponential",5,300,91,27.3636363636364,NA,NA
"exp_cut005_cond300_rep092","exponential",5,300,92,27.6565656565657,NA,NA
"exp_cut005_cond300_rep093","exponential",5,300,93,27.9494949494949,NA,NA
"exp_cut005_cond300_rep094","exponential",5,300,94,28.2424242424242,NA,NA
"exp_cut005_cond300_rep095","exponential",5,300,95,28.5353535353535,NA,NA
"exp_cut005_cond300_rep096","exponential",5,300,96,28.8282828282828,NA,NA
"exp_cut005_cond300_rep097","exponential",5,300,97,29.1212121212121,NA,NA
"exp_cut005_cond300_rep098","exponential",5,300,98,29.4141414141414,NA,NA
"exp_cut005_cond300_rep099","exponential",5,300,99,29.7070707070707,NA,NA
"exp_cut005_cond300_rep100","exponential",5,300,100,30,NA,NA
"exp_cut005_cond500_rep001","exponential",5,500,1,1,NA,NA
"exp_cut005_cond500_rep002","exponential",5,500,2,1.29292929292929,NA,NA
"exp_cut005_cond500_rep003","exponential",5,500,3,1.58585858585859,NA,NA
"exp_cut005_cond500_rep004","exponential",5,500,4,1.87878787878788,NA,NA
"exp_cut005_cond500_rep005","exponential",5,500,5,2.17171717171717,NA,NA
"exp_cut005_cond500_rep006","exponential",5,500,6,2.46464646464646,NA,NA
"exp_cut005_cond500_rep007","exponential",5,500,7,2.75757575757576,NA,NA
"exp_cut005_cond500_rep008","exponential",5,500,8,3.05050505050505,NA,NA
"exp_cut005_cond500_rep009","exponential",5,500,9,3.34343434343434,NA,NA
"exp_cut005_cond500_rep010","exponential",5,500,10,3.63636363636364,NA,NA
"exp_cut005_cond500_rep011","exponential",5,500,11,3.92929292929293,NA,NA
"exp_cut005_cond500_rep012","exponential",5,500,12,4.22222222222222,NA,NA
"exp_cut005_cond500_rep013","exponential",5,500,13,4.51515151515152,NA,NA
"exp_cut005_cond500_rep014","exponential",5,500,14,4.80808080808081,NA,NA
"exp_cut005_cond500_rep015","exponential",5,500,15,5.1010101010101,NA,NA
"exp_cut005_cond500_rep016","exponential",5,500,16,5.39393939393939,NA,NA
"exp_cut005_cond500_rep017","exponential",5,500,17,5.68686868686869,NA,NA
"exp_cut005_cond500_rep018","exponential",5,500,18,5.97979797979798,NA,NA
"exp_cut005_cond500_rep019","exponential",5,500,19,6.27272727272727,NA,NA
"exp_cut005_cond500_rep020","exponential",5,500,20,6.56565656565657,NA,NA
"exp_cut005_cond500_rep021","exponential",5,500,21,6.85858585858586,NA,NA
"exp_cut005_cond500_rep022","exponential",5,500,22,7.15151515151515,NA,NA
"exp_cut005_cond500_rep023","exponential",5,500,23,7.44444444444444,NA,NA
"exp_cut005_cond500_rep024","exponential",5,500,24,7.73737373737374,NA,NA
"exp_cut005_cond500_rep025","exponential",5,500,25,8.03030303030303,NA,NA
"exp_cut005_cond500_rep026","exponential",5,500,26,8.32323232323232,NA,NA
"exp_cut005_cond500_rep027","exponential",5,500,27,8.61616161616162,NA,NA
"exp_cut005_cond500_rep028","exponential",5,500,28,8.90909090909091,NA,NA
"exp_cut005_cond500_rep029","exponential",5,500,29,9.2020202020202,NA,NA
"exp_cut005_cond500_rep030","exponential",5,500,30,9.49494949494949,NA,NA
"exp_cut005_cond500_rep031","exponential",5,500,31,9.78787878787879,NA,NA
"exp_cut005_cond500_rep032","exponential",5,500,32,10.0808080808081,NA,NA
"exp_cut005_cond500_rep033","exponential",5,500,33,10.3737373737374,NA,NA
"exp_cut005_cond500_rep034","exponential",5,500,34,10.6666666666667,NA,NA
"exp_cut005_cond500_rep035","exponential",5,500,35,10.959595959596,NA,NA
"exp_cut005_cond500_rep036","exponential",5,500,36,11.2525252525253,NA,NA
"exp_cut005_cond500_rep037","exponential",5,500,37,11.5454545454545,NA,NA
"exp_cut005_cond500_rep038","exponential",5,500,38,11.8383838383838,NA,NA
"exp_cut005_cond500_rep039","exponential",5,500,39,12.1313131313131,NA,NA
"exp_cut005_cond500_rep040","exponential",5,500,40,12.4242424242424,NA,NA
"exp_cut005_cond500_rep041","exponential",5,500,41,12.7171717171717,NA,NA
"exp_cut005_cond500_rep042","exponential",5,500,42,13.010101010101,NA,NA
"exp_cut005_cond500_rep043","exponential",5,500,43,13.3030303030303,NA,NA
"exp_cut005_cond500_rep044","exponential",5,500,44,13.5959595959596,NA,NA
"exp_cut005_cond500_rep045","exponential",5,500,45,13.8888888888889,NA,NA
"exp_cut005_cond500_rep046","exponential",5,500,46,14.1818181818182,NA,NA
"exp_cut005_cond500_rep047","exponential",5,500,47,14.4747474747475,NA,NA
"exp_cut005_cond500_rep048","exponential",5,500,48,14.7676767676768,NA,NA
"exp_cut005_cond500_rep049","exponential",5,500,49,15.0606060606061,NA,NA
"exp_cut005_cond500_rep050","exponential",5,500,50,15.3535353535354,NA,NA
"exp_cut005_cond500_rep051","exponential",5,500,51,15.6464646464646,NA,NA
"exp_cut005_cond500_rep052","exponential",5,500,52,15.9393939393939,NA,NA
"exp_cut005_cond500_rep053","exponential",5,500,53,16.2323232323232,NA,NA
"exp_cut005_cond500_rep054","exponential",5,500,54,16.5252525252525,NA,NA
"exp_cut005_cond500_rep055","exponential",5,500,55,16.8181818181818,NA,NA
"exp_cut005_cond500_rep056","exponential",5,500,56,17.1111111111111,NA,NA
"exp_cut005_cond500_rep057","exponential",5,500,57,17.4040404040404,NA,NA
"exp_cut005_cond500_rep058","exponential",5,500,58,17.6969696969697,NA,NA
"exp_cut005_cond500_rep059","exponential",5,500,59,17.989898989899,NA,NA
"exp_cut005_cond500_rep060","exponential",5,500,60,18.2828282828283,NA,NA
"exp_cut005_cond500_rep061","exponential",5,500,61,18.5757575757576,NA,NA
"exp_cut005_cond500_rep062","exponential",5,500,62,18.8686868686869,NA,NA
"exp_cut005_cond500_rep063","exponential",5,500,63,19.1616161616162,NA,NA
"exp_cut005_cond500_rep064","exponential",5,500,64,19.4545454545455,NA,NA
"exp_cut005_cond500_rep065","exponential",5,500,65,19.7474747474747,NA,NA
"exp_cut005_cond500_rep066","exponential",5,500,66,20.040404040404,NA,NA
"exp_cut005_cond500_rep067","exponential",5,500,67,20.3333333333333,NA,NA
"exp_cut005_cond500_rep068","exponential",5,500,68,20.6262626262626,NA,NA
"exp_cut005_cond500_rep069","exponential",5,500,69,20.9191919191919,NA,NA
"exp_cut005_cond500_rep070","exponential",5,500,70,21.2121212121212,NA,NA
"exp_cut005_cond500_rep071","exponential",5,500,71,21.5050505050505,NA,NA
"exp_cut005_cond500_rep072","exponential",5,500,72,21.7979797979798,NA,NA
"exp_cut005_cond500_rep073","exponential",5,500,73,22.0909090909091,NA,NA
"exp_cut005_cond500_rep074","exponential",5,500,74,22.3838383838384,NA,NA
"exp_cut005_cond500_rep075","exponential",5,500,75,22.6767676767677,NA,NA
"exp_cut005_cond500_rep076","exponential",5,500,76,22.969696969697,NA,NA
"exp_cut005_cond500_rep077","exponential",5,500,77,23.2626262626263,NA,NA
"exp_cut005_cond500_rep078","exponential",5,500,78,23.5555555555556,NA,NA
"exp_cut005_cond500_rep079","exponential",5,500,79,23.8484848484848,NA,NA
"exp_cut005_cond500_rep080","exponential",5,500,80,24.1414141414141,NA,NA
"exp_cut005_cond500_rep081","exponential",5,500,81,24.4343434343434,NA,NA
"exp_cut005_cond500_rep082","exponential",5,500,82,24.7272727272727,NA,NA
"exp_cut005_cond500_rep083","exponential",5,500,83,25.020202020202,NA,NA
"exp_cut005_cond500_rep084","exponential",5,500,84,25.3131313131313,NA,NA
"exp_cut005_cond500_rep085","exponential",5,500,85,25.6060606060606,NA,NA
"exp_cut005_cond500_rep086","exponential",5,500,86,25.8989898989899,NA,NA
"exp_cut005_cond500_rep087","exponential",5,500,87,26.1919191919192,NA,NA
"exp_cut005_cond500_rep088","exponential",5,500,88,26.4848484848485,NA,NA
"exp_cut005_cond500_rep089","exponential",5,500,89,26.7777777777778,NA,NA
"exp_cut005_cond500_rep090","exponential",5,500,90,27.0707070707071,NA,NA
"exp_cut005_cond500_rep091","exponential",5,500,91,27.3636363636364,NA,NA
"exp_cut005_cond500_rep092","exponential",5,500,92,27.6565656565657,NA,NA
"exp_cut005_cond500_rep093","exponential",5,500,93,27.9494949494949,NA,NA
"exp_cut005_cond500_rep094","exponential",5,500,94,28.2424242424242,NA,NA
"exp_cut005_cond500_rep095","exponential",5,500,95,28.5353535353535,NA,NA
"exp_cut005_cond500_rep096","exponential",5,500,96,28.8282828282828,NA,NA
"exp_cut005_cond500_rep097","exponential",5,500,97,29.1212121212121,NA,NA
"exp_cut005_cond500_rep098","exponential",5,500,98,29.4141414141414,NA,NA
"exp_cut005_cond500_rep099","exponential",5,500,99,29.7070707070707,NA,NA
"exp_cut005_cond500_rep100","exponential",5,500,100,30,NA,NA
"exp_cut005_cond750_rep001","exponential",5,750,1,1,NA,NA
"exp_cut005_cond750_rep002","exponential",5,750,2,1.29292929292929,NA,NA
"exp_cut005_cond750_rep003","exponential",5,750,3,1.58585858585859,NA,NA
"exp_cut005_cond750_rep004","exponential",5,750,4,1.87878787878788,NA,NA
"exp_cut005_cond750_rep005","exponential",5,750,5,2.17171717171717,NA,NA
"exp_cut005_cond750_rep006","exponential",5,750,6,2.46464646464646,NA,NA
"exp_cut005_cond750_rep007","exponential",5,750,7,2.75757575757576,NA,NA
"exp_cut005_cond750_rep008","exponential",5,750,8,3.05050505050505,NA,NA
"exp_cut005_cond750_rep009","exponential",5,750,9,3.34343434343434,NA,NA
"exp_cut005_cond750_rep010","exponential",5,750,10,3.63636363636364,NA,NA
"exp_cut005_cond750_rep011","exponential",5,750,11,3.92929292929293,NA,NA
"exp_cut005_cond750_rep012","exponential",5,750,12,4.22222222222222,NA,NA
"exp_cut005_cond750_rep013","exponential",5,750,13,4.51515151515152,NA,NA
"exp_cut005_cond750_rep014","exponential",5,750,14,4.80808080808081,NA,NA
"exp_cut005_cond750_rep015","exponential",5,750,15,5.1010101010101,NA,NA
"exp_cut005_cond750_rep016","exponential",5,750,16,5.39393939393939,NA,NA
"exp_cut005_cond750_rep017","exponential",5,750,17,5.68686868686869,NA,NA
"exp_cut005_cond750_rep018","exponential",5,750,18,5.97979797979798,NA,NA
"exp_cut005_cond750_rep019","exponential",5,750,19,6.27272727272727,NA,NA
"exp_cut005_cond750_rep020","exponential",5,750,20,6.56565656565657,NA,NA
"exp_cut005_cond750_rep021","exponential",5,750,21,6.85858585858586,NA,NA
"exp_cut005_cond750_rep022","exponential",5,750,22,7.15151515151515,NA,NA
"exp_cut005_cond750_rep023","exponential",5,750,23,7.44444444444444,NA,NA
"exp_cut005_cond750_rep024","exponential",5,750,24,7.73737373737374,NA,NA
"exp_cut005_cond750_rep025","exponential",5,750,25,8.03030303030303,NA,NA
"exp_cut005_cond750_rep026","exponential",5,750,26,8.32323232323232,NA,NA
"exp_cut005_cond750_rep027","exponential",5,750,27,8.61616161616162,NA,NA
"exp_cut005_cond750_rep028","exponential",5,750,28,8.90909090909091,NA,NA
"exp_cut005_cond750_rep029","exponential",5,750,29,9.2020202020202,NA,NA
"exp_cut005_cond750_rep030","exponential",5,750,30,9.49494949494949,NA,NA
"exp_cut005_cond750_rep031","exponential",5,750,31,9.78787878787879,NA,NA
"exp_cut005_cond750_rep032","exponential",5,750,32,10.0808080808081,NA,NA
"exp_cut005_cond750_rep033","exponential",5,750,33,10.3737373737374,NA,NA
"exp_cut005_cond750_rep034","exponential",5,750,34,10.6666666666667,NA,NA
"exp_cut005_cond750_rep035","exponential",5,750,35,10.959595959596,NA,NA
"exp_cut005_cond750_rep036","exponential",5,750,36,11.2525252525253,NA,NA
"exp_cut005_cond750_rep037","exponential",5,750,37,11.5454545454545,NA,NA
"exp_cut005_cond750_rep038","exponential",5,750,38,11.8383838383838,NA,NA
"exp_cut005_cond750_rep039","exponential",5,750,39,12.1313131313131,NA,NA
"exp_cut005_cond750_rep040","exponential",5,750,40,12.4242424242424,NA,NA
"exp_cut005_cond750_rep041","exponential",5,750,41,12.7171717171717,NA,NA
"exp_cut005_cond750_rep042","exponential",5,750,42,13.010101010101,NA,NA
"exp_cut005_cond750_rep043","exponential",5,750,43,13.3030303030303,NA,NA
"exp_cut005_cond750_rep044","exponential",5,750,44,13.5959595959596,NA,NA
"exp_cut005_cond750_rep045","exponential",5,750,45,13.8888888888889,NA,NA
"exp_cut005_cond750_rep046","exponential",5,750,46,14.1818181818182,NA,NA
"exp_cut005_cond750_rep047","exponential",5,750,47,14.4747474747475,NA,NA
"exp_cut005_cond750_rep048","exponential",5,750,48,14.7676767676768,NA,NA
"exp_cut005_cond750_rep049","exponential",5,750,49,15.0606060606061,NA,NA
"exp_cut005_cond750_rep050","exponential",5,750,50,15.3535353535354,NA,NA
"exp_cut005_cond750_rep051","exponential",5,750,51,15.6464646464646,NA,NA
"exp_cut005_cond750_rep052","exponential",5,750,52,15.9393939393939,NA,NA
"exp_cut005_cond750_rep053","exponential",5,750,53,16.2323232323232,NA,NA
"exp_cut005_cond750_rep054","exponential",5,750,54,16.5252525252525,NA,NA
"exp_cut005_cond750_rep055","exponential",5,750,55,16.8181818181818,NA,NA
"exp_cut005_cond750_rep056","exponential",5,750,56,17.1111111111111,NA,NA
"exp_cut005_cond750_rep057","exponential",5,750,57,17.4040404040404,NA,NA
"exp_cut005_cond750_rep058","exponential",5,750,58,17.6969696969697,NA,NA
"exp_cut005_cond750_rep059","exponential",5,750,59,17.989898989899,NA,NA
"exp_cut005_cond750_rep060","exponential",5,750,60,18.2828282828283,NA,NA
"exp_cut005_cond750_rep061","exponential",5,750,61,18.5757575757576,NA,NA
"exp_cut005_cond750_rep062","exponential",5,750,62,18.8686868686869,NA,NA
"exp_cut005_cond750_rep063","exponential",5,750,63,19.1616161616162,NA,NA
"exp_cut005_cond750_rep064","exponential",5,750,64,19.4545454545455,NA,NA
"exp_cut005_cond750_rep065","exponential",5,750,65,19.7474747474747,NA,NA
"exp_cut005_cond750_rep066","exponential",5,750,66,20.040404040404,NA,NA
"exp_cut005_cond750_rep067","exponential",5,750,67,20.3333333333333,NA,NA
"exp_cut005_cond750_rep068","exponential",5,750,68,20.6262626262626,NA,NA
"exp_cut005_cond750_rep069","exponential",5,750,69,20.9191919191919,NA,NA
"exp_cut005_cond750_rep070","exponential",5,750,70,21.2121212121212,NA,NA
"exp_cut005_cond750_rep071","exponential",5,750,71,21.5050505050505,NA,NA
"exp_cut005_cond750_rep072","exponential",5,750,72,21.7979797979798,NA,NA
"exp_cut005_cond750_rep073","exponential",5,750,73,22.0909090909091,NA,NA
"exp_cut005_cond750_rep074","exponential",5,750,74,22.3838383838384,NA,NA
"exp_cut005_cond750_rep075","exponential",5,750,75,22.6767676767677,NA,NA
"exp_cut005_cond750_rep076","exponential",5,750,76,22.969696969697,NA,NA
"exp_cut005_cond750_rep077","exponential",5,750,77,23.2626262626263,NA,NA
"exp_cut005_cond750_rep078","exponential",5,750,78,23.5555555555556,NA,NA
"exp_cut005_cond750_rep079","exponential",5,750,79,23.8484848484848,NA,NA
"exp_cut005_cond750_rep080","exponential",5,750,80,24.1414141414141,NA,NA
"exp_cut005_cond750_rep081","exponential",5,750,81,24.4343434343434,NA,NA
"exp_cut005_cond750_rep082","exponential",5,750,82,24.7272727272727,NA,NA
"exp_cut005_cond750_rep083","exponential",5,750,83,25.020202020202,NA,NA
"exp_cut005_cond750_rep084","exponential",5,750,84,25.3131313131313,NA,NA
"exp_cut005_cond750_rep085","exponential",5,750,85,25.6060606060606,NA,NA
"exp_cut005_cond750_rep086","exponential",5,750,86,25.8989898989899,NA,NA
"exp_cut005_cond750_rep087","exponential",5,750,87,26.1919191919192,NA,NA
"exp_cut005_cond750_rep088","exponential",5,750,88,26.4848484848485,NA,NA
"exp_cut005_cond750_rep089","exponential",5,750,89,26.7777777777778,NA,NA
"exp_cut005_cond750_rep090","exponential",5,750,90,27.0707070707071,NA,NA
"exp_cut005_cond750_rep091","exponential",5,750,91,27.3636363636364,NA,NA
"exp_cut005_cond750_rep092","exponential",5,750,92,27.6565656565657,NA,NA
"exp_cut005_cond750_rep093","exponential",5,750,93,27.9494949494949,NA,NA
"exp_cut005_cond750_rep094","exponential",5,750,94,28.2424242424242,NA,NA
"exp_cut005_cond750_rep095","exponential",5,750,95,28.5353535353535,NA,NA
"exp_cut005_cond750_rep096","exponential",5,750,96,28.8282828282828,NA,NA
"exp_cut005_cond750_rep097","exponential",5,750,97,29.1212121212121,NA,NA
"exp_cut005_cond750_rep098","exponential",5,750,98,29.4141414141414,NA,NA
"exp_cut005_cond750_rep099","exponential",5,750,99,29.7070707070707,NA,NA
"exp_cut005_cond750_rep100","exponential",5,750,100,30,NA,NA
"exp_cut005_cond1000_rep001","exponential",5,1000,1,1,NA,NA
"exp_cut005_cond1000_rep002","exponential",5,1000,2,1.29292929292929,NA,NA
"exp_cut005_cond1000_rep003","exponential",5,1000,3,1.58585858585859,NA,NA
"exp_cut005_cond1000_rep004","exponential",5,1000,4,1.87878787878788,NA,NA
"exp_cut005_cond1000_rep005","exponential",5,1000,5,2.17171717171717,NA,NA
"exp_cut005_cond1000_rep006","exponential",5,1000,6,2.46464646464646,NA,NA
"exp_cut005_cond1000_rep007","exponential",5,1000,7,2.75757575757576,NA,NA
"exp_cut005_cond1000_rep008","exponential",5,1000,8,3.05050505050505,NA,NA
"exp_cut005_cond1000_rep009","exponential",5,1000,9,3.34343434343434,NA,NA
"exp_cut005_cond1000_rep010","exponential",5,1000,10,3.63636363636364,NA,NA
"exp_cut005_cond1000_rep011","exponential",5,1000,11,3.92929292929293,NA,NA
